L1,L2,L3,L4,L5,M12,tb
0.139847,0.297646,0.0437678,-0.0227888,-0.281559,-20417.4,2.07321
0.139847,0.297646,0.0437678,-0.0227888,-0.281559,-20893.,2.07321
0.139847,0.297646,0.0437678,-0.0227888,-0.281559,-21379.6,2.07321
0.1399,0.297666,0.0437799,-0.0220848,-0.280827,-20417.4,2.07321
0.1399,0.297666,0.0437799,-0.0220848,-0.280827,-20893.,2.07321
0.1399,0.297666,0.0437799,-0.0220848,-0.280827,-21379.6,2.07321
0.139953,0.297687,0.0437917,-0.0213834,-0.280098,-20417.4,2.07321
0.139953,0.297687,0.0437917,-0.0213834,-0.280098,-20893.,2.07321
0.140005,0.297707,0.0438032,-0.0206846,-0.279371,-19952.6,2.07321
0.140005,0.297707,0.0438032,-0.0206846,-0.279371,-20417.4,2.07321
0.140005,0.297707,0.0438032,-0.0206846,-0.279371,-20893.,2.07321
0.140058,0.297727,0.0438144,-0.0199884,-0.278647,-19952.6,2.07321
0.140058,0.297727,0.0438144,-0.0199884,-0.278647,-20417.4,2.07321
0.140058,0.297727,0.0438144,-0.0199884,-0.278647,-20893.,2.07321
0.140109,0.297746,0.0438254,-0.0192947,-0.277925,-19498.4,2.07321
0.140109,0.297746,0.0438254,-0.0192947,-0.277925,-19952.6,2.07321
0.140109,0.297746,0.0438254,-0.0192947,-0.277925,-20417.4,2.07321
0.140161,0.297766,0.043836,-0.0186036,-0.277205,-19498.4,2.07321
0.140161,0.297766,0.043836,-0.0186036,-0.277205,-19952.6,2.07321
0.140161,0.297766,0.043836,-0.0186036,-0.277205,-20417.4,2.07321
0.140212,0.297785,0.0438464,-0.017915,-0.276487,-19498.4,2.07321
0.140212,0.297785,0.0438464,-0.017915,-0.276487,-19952.6,2.07321
0.140263,0.297805,0.0438564,-0.0172289,-0.275772,-19054.6,2.07321
0.140263,0.297805,0.0438564,-0.0172289,-0.275772,-19498.4,2.07321
0.140263,0.297805,0.0438564,-0.0172289,-0.275772,-19952.6,2.07321
0.140314,0.297824,0.0438662,-0.0165453,-0.275059,-19054.6,2.07321
0.140314,0.297824,0.0438662,-0.0165453,-0.275059,-19498.4,2.07321
0.140314,0.297824,0.0438662,-0.0165453,-0.275059,-19952.6,2.07321
0.140364,0.297843,0.0438757,-0.0158642,-0.274348,-19054.6,2.07321
0.140364,0.297843,0.0438757,-0.0158642,-0.274348,-19498.4,2.07321
0.140414,0.297862,0.0438849,-0.0151856,-0.273639,-18620.9,2.07321
0.140414,0.297862,0.0438849,-0.0151856,-0.273639,-19054.6,2.07321
0.140414,0.297862,0.0438849,-0.0151856,-0.273639,-19498.4,2.07321
0.140464,0.297881,0.0438939,-0.0145095,-0.272933,-18620.9,2.07321
0.140464,0.297881,0.0438939,-0.0145095,-0.272933,-19054.6,2.07321
0.140513,0.297899,0.0439026,-0.0138358,-0.272229,-18197.,2.07321
0.140513,0.297899,0.0439026,-0.0138358,-0.272229,-18620.9,2.07321
0.140513,0.297899,0.0439026,-0.0138358,-0.272229,-19054.6,2.07321
0.140563,0.297918,0.043911,-0.0131645,-0.271527,-18197.,2.07321
0.140563,0.297918,0.043911,-0.0131645,-0.271527,-18620.9,2.07321
0.140563,0.297918,0.043911,-0.0131645,-0.271527,-19054.6,2.07321
0.140611,0.297936,0.0439191,-0.0124957,-0.270827,-18197.,2.07321
0.140611,0.297936,0.0439191,-0.0124957,-0.270827,-18620.9,2.07321
0.14066,0.297955,0.043927,-0.0118293,-0.270129,-17782.8,2.07321
0.14066,0.297955,0.043927,-0.0118293,-0.270129,-18197.,2.07321
0.14066,0.297955,0.043927,-0.0118293,-0.270129,-18620.9,2.07321
0.140709,0.297973,0.0439346,-0.0111654,-0.269434,-17782.8,2.07321
0.140709,0.297973,0.0439346,-0.0111654,-0.269434,-18197.,2.07321
0.140709,0.297973,0.0439346,-0.0111654,-0.269434,-18620.9,2.07321
0.140757,0.297991,0.043942,-0.0105038,-0.268741,-17782.8,2.07321
0.140757,0.297991,0.043942,-0.0105038,-0.268741,-18197.,2.07321
0.140805,0.298009,0.0439491,-0.00984459,-0.26805,-17378.,2.07321
0.140805,0.298009,0.0439491,-0.00984459,-0.26805,-17782.8,2.07321
0.140805,0.298009,0.0439491,-0.00984459,-0.26805,-18197.,2.07321
0.140852,0.298026,0.0439559,-0.00918776,-0.267361,-17378.,2.07321
0.140852,0.298026,0.0439559,-0.00918776,-0.267361,-17782.8,2.07321
0.140852,0.298026,0.0439559,-0.00918776,-0.267361,-18197.,2.07321
0.140899,0.298044,0.0439625,-0.0085333,-0.266674,-17378.,2.07321
0.140899,0.298044,0.0439625,-0.0085333,-0.266674,-17782.8,2.07321
0.140947,0.298062,0.0439688,-0.00788118,-0.265989,-16982.4,2.07321
0.140947,0.298062,0.0439688,-0.00788118,-0.265989,-17378.,2.07321
0.140947,0.298062,0.0439688,-0.00788118,-0.265989,-17782.8,2.07321
0.140993,0.298079,0.0439749,-0.00723141,-0.265307,-16982.4,2.07321
0.140993,0.298079,0.0439749,-0.00723141,-0.265307,-17378.,2.07321
0.140993,0.298079,0.0439749,-0.00723141,-0.265307,-17782.8,2.07321
0.14104,0.298096,0.0439807,-0.00658396,-0.264626,-16982.4,2.07321
0.14104,0.298096,0.0439807,-0.00658396,-0.264626,-17378.,2.07321
0.141086,0.298114,0.0439863,-0.00593883,-0.263948,-16595.9,2.07321
0.141086,0.298114,0.0439863,-0.00593883,-0.263948,-16982.4,2.07321
0.141086,0.298114,0.0439863,-0.00593883,-0.263948,-17378.,2.07321
0.141132,0.298131,0.0439916,-0.005296,-0.263271,-16595.9,2.07321
0.141132,0.298131,0.0439916,-0.005296,-0.263271,-16982.4,2.07321
0.141132,0.298131,0.0439916,-0.005296,-0.263271,-17378.,2.07321
0.141178,0.298148,0.0439967,-0.00465547,-0.262597,-16595.9,2.07321
0.141178,0.298148,0.0439967,-0.00465547,-0.262597,-16982.4,2.07321
0.141223,0.298164,0.0440016,-0.00401723,-0.261925,-16595.9,2.07321
0.141223,0.298164,0.0440016,-0.00401723,-0.261925,-16982.4,2.07321
0.141269,0.298181,0.0440062,-0.00338125,-0.261255,-16218.1,2.07321
0.141269,0.298181,0.0440062,-0.00338125,-0.261255,-16595.9,2.07321
0.141269,0.298181,0.0440062,-0.00338125,-0.261255,-16982.4,2.07321
0.141314,0.298198,0.0440106,-0.00274754,-0.260587,-16218.1,2.07321
0.141314,0.298198,0.0440106,-0.00274754,-0.260587,-16595.9,2.07321
0.141358,0.298214,0.0440148,-0.00211608,-0.25992,-16218.1,2.07321
0.141358,0.298214,0.0440148,-0.00211608,-0.25992,-16595.9,2.07321
0.141403,0.298231,0.0440187,-0.00148686,-0.259256,-15848.9,2.07321
0.141403,0.298231,0.0440187,-0.00148686,-0.259256,-16218.1,2.07321
0.141403,0.298231,0.0440187,-0.00148686,-0.259256,-16595.9,2.07321
0.141447,0.298247,0.0440224,-0.00085987,-0.258594,-15848.9,2.07321
0.141447,0.298247,0.0440224,-0.00085987,-0.258594,-16218.1,2.07321
0.141491,0.298263,0.0440258,-0.000235099,-0.257934,-15848.9,2.07321
0.141491,0.298263,0.0440258,-0.000235099,-0.257934,-16218.1,2.07321
